gbifid	datasetkey	species	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	day	month	year	basisofrecord	institutioncode	issue
1301537388	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537389	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537390	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.15	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537391	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537392	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537393	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.15	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537394	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537395	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537396	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537397	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537398	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.1	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537399	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537400	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.11	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537401	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.11	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537402	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	40.01	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537403	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.21	39.55	NA	NA	NA	NA	19	6	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537404	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.23	39.68	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537405	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.23	39.73	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537406	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.23	39.68	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537407	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.71	39.46	NA	NA	NA	NA	NA	NA	1965	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537408	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.61	38.98	NA	NA	NA	NA	NA	NA	1973	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537409	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	37.23	39.68	NA	NA	NA	NA	NA	NA	1972	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537410	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	38.6	38.31	NA	NA	NA	NA	NA	8	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537411	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	38.6	27.06	NA	NA	NA	NA	27	6	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537412	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	38.73	41.5	NA	NA	NA	NA	NA	NA	1965	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537413	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537414	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537415	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537416	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537417	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AM	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537418	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537419	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	AF	40.5	45	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537424	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.780833	37.283333	NA	NA	NA	NA	6	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537425	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.780833	37.283333	NA	NA	NA	NA	6	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537426	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.853611	37.521389	NA	NA	NA	NA	2	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537427	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.925556	37.470833	NA	NA	NA	NA	2	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537428	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.296389	37.390278	NA	NA	NA	NA	5	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537429	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.270833	37.540278	NA	NA	NA	NA	4	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537430	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.945556	36.925	NA	NA	NA	NA	7	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537431	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.691111	37.464444	NA	NA	NA	NA	1	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537432	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.920833	37.181667	NA	NA	NA	NA	6	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537433	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.880833	37.518333	NA	NA	NA	NA	2	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537434	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.705556	37.230278	NA	NA	NA	NA	1	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537435	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.881944	37.351111	NA	NA	NA	NA	1	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537436	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	LB	34.133333	36.033333	NA	NA	NA	NA	6	7	1994	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537437	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.85	37.15	NA	NA	NA	NA	30	6	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537438	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	JO	32.366667	35.816667	NA	NA	NA	NA	7	6	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537439	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	35.565556	36.904167	NA	NA	NA	NA	18	6	1997	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537440	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	JO	30.8	35.621117	NA	NA	NA	NA	13	6	2003	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537441	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.208333	36.777222	NA	NA	NA	NA	3	6	1996	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537442	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.828889	37.591667	NA	NA	NA	NA	2	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537443	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	37.2675	37.520278	NA	NA	NA	NA	4	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537444	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	TR	36.751944	37.475278	NA	NA	NA	NA	1	7	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537445	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	32.665	36.837778	NA	NA	NA	NA	14	6	1991	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537446	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	JO	30.666667	35.61995	NA	NA	NA	NA	13	6	2003	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537447	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	JO	30.65	35.666667	NA	NA	NA	NA	6	6	1995	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537448	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	33.83434	36.40659	NA	NA	NA	NA	22	6	2004	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537449	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	32.71435	36.791	NA	NA	NA	NA	21	6	2004	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537450	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	33.8699	36.4306	NA	NA	NA	NA	22	6	2004	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537451	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.425	37.077778	NA	NA	NA	NA	6	6	1985	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537452	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	IQ	36.35	41.85	NA	NA	NA	NA	21	7	1993	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537453	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	IQ	36.383333	41.783333	NA	NA	NA	NA	21	7	1993	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537454	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.475	36.991667	NA	NA	NA	NA	7	6	1992	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537455	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	LB	34.116667	36.133333	NA	NA	NA	NA	6	7	1994	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537456	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	32.730556	36.780556	NA	NA	NA	NA	14	6	1991	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537457	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.425	37.077778	NA	NA	NA	NA	7	6	1992	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1301537462	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537463	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537464	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537465	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537466	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537467	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537468	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537469	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537470	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537471	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537472	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537473	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537474	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537475	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537476	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537477	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537478	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
